7.805979679165157706e-04,5.138871454223716739e+01,9.534803898096962937e-01,5.523294518953916850e+02,2.613039279162162609e-01,2.646171827670455059e+02,2.157929093039332656e+03,7.474148360176922523e+00,1.114614522587882206e+01,3.998320061031425442e-04,3.849358385885028433e+00,-2.872772406904747777e-01,9.865508329042333990e-01,0.000000000000000000e+00
6.456315087869726483e-04,5.957653287217247851e+01,9.571609985708054991e-01,6.953451240304793828e+02,2.417263635655271248e-01,2.845548417602802829e+02,2.721803963249752996e+03,7.599352905619575438e+00,1.138871948424491798e+01,3.548029206204056287e-04,3.956570571076971632e+00,-2.818644434741489624e-01,9.866389984949806014e-01,0.000000000000000000e+00
6.124907028145732887e-04,5.801858878402279629e+01,9.567289861261022432e-01,6.704123238931333617e+02,2.458673637639454401e-01,2.914334075806822284e+02,2.623630706788520911e+03,7.688714868165016370e+00,1.147795703938667700e+01,3.674330238886870529e-04,3.937207234588753657e+00,-2.898862709495246825e-01,9.884992207466281045e-01,0.000000000000000000e+00
6.569696858131936473e-04,6.483426553455434771e+01,9.428608275668570737e-01,5.673270943911566064e+02,2.414313418201896599e-01,3.298386177041212477e+02,2.204474112030067772e+03,7.533093909010981193e+00,1.139707780516497948e+01,3.295329242173082639e-04,4.013548890316271489e+00,-2.635950167690006563e-01,9.822900788373591929e-01,0.000000000000000000e+00
6.902108441353676377e-04,5.002712529124151075e+01,9.672498520451784376e-01,7.637543353297596695e+02,2.741854849454685161e-01,3.280941426200440105e+02,3.004990216027792485e+03,7.741495946872158029e+00,1.139818739654105961e+01,3.721510010301918095e-04,3.825728182631802365e+00,-3.151434297243024818e-01,9.920146363884811969e-01,0.000000000000000000e+00
6.444458562890463971e-04,5.213752964041790960e+01,9.637081913551801549e-01,7.183050957296427441e+02,2.574945426285664141e-01,2.741176112416692376e+02,2.821082853278159746e+03,7.694681912207768093e+00,1.138741042362636691e+01,3.855098771481974169e-04,3.861400366210110402e+00,-3.054972859383584538e-01,9.907180856696372606e-01,0.000000000000000000e+00
6.479094965796820035e-04,5.245646902527359856e+01,9.698822598251619631e-01,8.708347953592101476e+02,2.662373190410262103e-01,2.909544853926566930e+02,3.430882712411577813e+03,7.758488743303008306e+00,1.141770565164353357e+01,3.847638782290971273e-04,3.850151156976562294e+00,-3.175070097910894784e-01,9.924274392591462268e-01,0.000000000000000000e+00
5.974852230317697320e-04,5.925042308630992949e+01,9.632784142168466790e-01,8.067615101881920054e+02,2.431954429453875022e-01,2.956451818200756065e+02,3.167795617666470207e+03,7.736305241968345570e+00,1.152544463310294987e+01,3.496909930803178976e-04,3.952998511800206671e+00,-2.958272304621680227e-01,9.897645995596942026e-01,0.000000000000000000e+00
8.754185773562074254e-04,6.130235630205847031e+01,9.209975273718330468e-01,3.879762749973133396e+02,2.564719449970164211e-01,2.926899663280835284e+02,1.490602743687177281e+03,7.246170666427826923e+00,1.103988782040038608e+01,3.752728344982305623e-04,3.962210294811529643e+00,-2.443100426826273208e-01,9.736252501375167734e-01,0.000000000000000000e+00
6.775375427471541602e-04,6.943574053587872186e+01,9.431107393833318975e-01,6.102593525522579512e+02,2.301590847244544547e-01,3.020365718511691284e+02,2.371601669673145807e+03,7.452368884129420223e+00,1.135865206966271224e+01,3.271275869661711163e-04,4.063965835028710671e+00,-2.503296953200441211e-01,9.782737877774669855e-01,0.000000000000000000e+00
7.527923948809384525e-04,5.492215066597535156e+01,9.502282493275409081e-01,5.517350155548147086e+02,2.648564945701424311e-01,2.960766408716270348e+02,2.152017911553281010e+03,7.524494241022143370e+00,1.124389136403136646e+01,3.833675857451680985e-04,3.887960391466936727e+00,-2.845024842061324999e-01,9.863660385520343077e-01,0.000000000000000000e+00
8.615067604485740667e-04,5.251590094106024509e+01,9.435002211281602325e-01,4.647436153264225140e+02,2.622512371409293497e-01,2.880461965501551731e+02,1.806458560364622826e+03,7.360894035318109374e+00,1.105979278088321038e+01,3.779505828940332235e-04,3.862404816492306381e+00,-2.703016920482391727e-01,9.820783461214228627e-01,0.000000000000000000e+00
5.913801167507687405e-04,4.782063040655889097e+01,9.718262492112490492e-01,8.486613892147988736e+02,2.706493204626097548e-01,2.763597066437740750e+02,3.346824926452634827e+03,7.830718769908307841e+00,1.143283039542182067e+01,4.108803106866962826e-04,3.790659160626304036e+00,-3.312100862569080650e-01,9.939671049363152378e-01,0.000000000000000000e+00
5.598095691123424096e-04,6.470905400765838067e+01,9.520356176387576586e-01,6.745473264808797467e+02,2.335294334157376195e-01,3.182039371777220822e+02,2.633480251915840199e+03,7.640352426516699325e+00,1.151619483028945190e+01,3.278873359280916723e-04,4.019364654286753158e+00,-2.727964105209241819e-01,9.852424159890496025e-01,0.000000000000000000e+00
5.266762579205298877e-04,5.827143549172726011e+01,9.713832195950466986e-01,1.018112769818997549e+03,2.576052771145334042e-01,2.934773606374812971e+02,4.014179643784285872e+03,7.881157469266106830e+00,1.161719406664206744e+01,3.669604902356086691e-04,3.923639787872815976e+00,-3.181197361827595715e-01,9.930645371932895760e-01,0.000000000000000000e+00
6.615263104993380008e-04,5.645507970066442738e+01,9.589875991707026426e-01,6.882706399674243585e+02,2.582082779213782930e-01,2.893936405544955051e+02,2.696627480169041519e+03,7.646385921605810765e+00,1.138293451564576486e+01,3.815325238506594844e-04,3.910797016278286353e+00,-2.947512918828961714e-01,9.889453818503148863e-01,0.000000000000000000e+00
9.257041555624520926e-04,5.163793705075266871e+01,9.554899135936014698e-01,5.800602903002445601e+02,2.887015418471903794e-01,3.450001982470415669e+02,2.268603224150218011e+03,7.511831970636285938e+00,1.113809623254132575e+01,3.870751555338085596e-04,3.827044688443081100e+00,-2.975910141025084332e-01,9.883606104927293856e-01,0.000000000000000000e+00
7.276872719874305983e-04,5.182043090472892288e+01,9.603548171844773496e-01,6.535418992461873131e+02,2.807339523875388432e-01,2.799394668177948233e+02,2.562347166080024181e+03,7.654568054197602223e+00,1.128681846529936728e+01,4.007954714007348133e-04,3.831297353495682678e+00,-3.109593192099512904e-01,9.910751306055340937e-01,0.000000000000000000e+00
6.926162627479346941e-04,5.023145143016177627e+01,9.748102835939993493e-01,9.970375300459618302e+02,2.751171158738648370e-01,3.677457884009745044e+02,3.937918668753700331e+03,7.754903789778680334e+00,1.139610473930110501e+01,3.634377256186748840e-04,3.826927881806938991e+00,-3.194005640285668690e-01,9.925541411360112587e-01,0.000000000000000000e+00
6.430914847060286094e-04,5.304292887194471717e+01,9.722463774878215004e-01,9.555927720364634297e+02,2.628403863616909919e-01,3.225955373281152561e+02,3.769328159273914935e+03,7.783158118963116046e+00,1.147649353512738024e+01,3.652790553551556098e-04,3.864698124456305006e+00,-3.153615994945730971e-01,9.923289969096474872e-01,0.000000000000000000e+00
6.297877740041750222e-04,5.943410390685672695e+01,9.644235019639310069e-01,8.352779128730780940e+02,2.640860322577175401e-01,3.200753807193847251e+02,3.281677547585455613e+03,7.707351949410213621e+00,1.145679768236422724e+01,3.671897154208899803e-04,3.936285988099619715e+00,-3.001714639979610744e-01,9.901394229834916683e-01,0.000000000000000000e+00
5.938287777039117071e-04,6.326245304201848541e+01,9.636041620760081861e-01,8.690822830368306313e+02,2.434117780978710122e-01,3.169014942443075142e+02,3.413066679105308140e+03,7.725165907112048203e+00,1.154796331505331075e+01,3.324598895124115461e-04,3.995989404464781458e+00,-2.904964628646339309e-01,9.889391915172328629e-01,0.000000000000000000e+00
4.413445821227308594e-04,6.304566300309322457e+01,9.677782493292884647e-01,9.783061398747586281e+02,2.186151850669846297e-01,2.896166693244907719e+02,3.850178896495919616e+03,7.942418942870343557e+00,1.182196396884843281e+01,3.217932418245677086e-04,4.011037467383533617e+00,-3.014838977562515066e-01,9.916347042604078954e-01,0.000000000000000000e+00
6.055846184804962494e-04,2.641549262788329600e+01,9.877579154484426027e-01,1.078857913782711876e+03,2.758443985698182943e-01,2.935400994774508945e+02,4.289016162502986845e+03,8.025204125630885699e+00,1.130051735724865836e+01,4.704414084966716467e-04,3.432386077457212803e+00,-3.931103883333767479e-01,9.978136319579973268e-01,0.000000000000000000e+00
1.219374966348840857e-03,2.213935620294492423e+01,9.805496447884507472e-01,5.691129325404508563e+02,3.063900876433019449e-01,3.947986286831991833e+02,2.254312373958840908e+03,7.320591737265681687e+00,1.046634663221315975e+01,5.056895938444421834e-04,3.317780897457349276e+00,-3.483762873210921041e-01,9.933082215480011357e-01,0.000000000000000000e+00
1.373545663335096374e-03,3.134602951862125764e+01,9.453729039375698973e-01,2.869016111015816932e+02,2.572046841056906952e-01,3.546589984739912325e+02,1.116260414887728984e+03,6.780476325531481940e+00,1.020695888181836608e+01,4.563266703515188772e-04,3.554202812796808608e+00,-2.460765169832474508e-01,9.683850583543089918e-01,0.000000000000000000e+00
1.031576642581172060e-03,2.991828286963155392e+01,9.667333569158376161e-01,4.496623704184403323e+02,2.724616008228682440e-01,3.086742383087795929e+02,1.768731198804129235e+03,7.208205604607371697e+00,1.056136603581080990e+01,5.091010867512513411e-04,3.517045953711678496e+00,-3.056247129946128571e-01,9.878109913194877967e-01,0.000000000000000000e+00
7.184842986221576288e-04,2.682385779154699179e+01,9.836387507038980571e-01,8.197194898069847113e+02,2.806579843862715418e-01,3.220877021184184059e+02,3.252054101436388009e+03,7.739204906177620025e+00,1.102131149068668847e+01,4.904655304069310915e-04,3.441817442023896945e+00,-3.680143943628914061e-01,9.961857833866230028e-01,0.000000000000000000e+00
9.059339108194841127e-04,3.268008604296279174e+01,9.662110141656952145e-01,4.835890049853605888e+02,2.486620015789885452e-01,3.056078573221777219e+02,1.901675933898492076e+03,7.353119818599477497e+00,1.080394140034781536e+01,4.533123992138631789e-04,3.581437646111955253e+00,-3.050288698373505580e-01,9.887515571201932474e-01,0.000000000000000000e+00
9.222397813153761573e-04,3.325366917861572347e+01,9.640161493264065573e-01,4.620598181441846464e+02,2.538578910922459908e-01,3.114481018674525785e+02,1.814985603398108651e+03,7.277627051658821955e+00,1.072768770884659517e+01,4.794397543765103304e-04,3.590525682726250167e+00,-2.990841731292158689e-01,9.873886160281210023e-01,0.000000000000000000e+00
